issue_num,datetime,body,login,mention_login
85,2015-06-22 09:51:46,"@PriyankaJais: you may have some luck with re-installing the command line tools, as pointed out in [another issue](https://github.com/facebook/Infer/issues/12#issuecomment-113900524).
",jvillard,PriyankaJais
84,2015-06-19 10:21:23,"Hello @Debhora,
are you using the latest release of Infer available in https://github.com/facebook/infer/releases/latest
Can you please send me the output of `infer --version`

Thanks!
",martinoluca,Debhora
84,2015-06-22 10:51:37,"Hello @martinoluca,

I am using the latest version 1.1. Please find the screenshot in the attachment
![screen shot 2015-06-22 at 4 20 14 pm](https://cloud.githubusercontent.com/assets/11853648/8280420/bbed04da-18fa-11e5-9e3d-8a41020d927c.png)
",Debhora,martinoluca
84,2015-06-22 13:15:59,"Hi @Debhora,

> I have followed the instructions in the docs for infer, and installed infer. In oder to analyse the app i have used the following command:
> infer --incremental -- xcodebuild -target xyz -configuration Debug -sdk iphonesimulator

I suspect the problem is related with the fact that in the presence of CocoaPods, you should use the xcworkspace and not the xcodeproj; please try running a command like this (customize according to your project):



As usual, please make sure the command itself works as expected, then run it with `infer --`

Let me know if this helps!
",martinoluca,Debhora
84,2015-06-22 16:01:49,"@martinoluca I ran into this issue and it was that I needed to use the workspace rather than the project file implicitly 
",mattoakesnet,martinoluca
84,2015-06-23 10:29:44,"Hi @martinoluca,

Yes, command provided by you works, now app is successful compiled and analysed. Thank you.
",Debhora,martinoluca
84,2017-01-19 12:13:25,"I agree with @Ricardo1980. Cocoapods is so used that this should be in the ""Hello World"" example.",revolter,Ricardo1980
83,2015-06-18 17:38:08,"Hi @jsgf, we believe this is fixed in the latest version [v0.1.1](https://github.com/facebook/infer/releases/tag/v0.1.1). Please re-open this issue if upgrading to v0.1.1 doesn't fix it for you.
",jvillard,jsgf
81,2015-06-18 14:16:24,"Hello @Ken-NET and @qiaobacmm, could you please provide us some instructions on how to reproduce your issue?
Thanks.
",martinoluca,Ken-NET
81,2015-06-18 14:16:24,"Hello @Ken-NET and @qiaobacmm, could you please provide us some instructions on how to reproduce your issue?
Thanks.
",martinoluca,qiaobacmm
81,2015-06-22 14:55:04,"Hi @qiaobacmm and @Ken-NET, this looks like a possible duplicate of #18. Another possibility is that you need to clean your project before running Infer:


",jvillard,Ken-NET
81,2015-06-22 14:55:04,"Hi @qiaobacmm and @Ken-NET, this looks like a possible duplicate of #18. Another possibility is that you need to clean your project before running Infer:


",jvillard,qiaobacmm
79,2015-06-17 12:45:08,"Hello @mshukla19,
could you please try running the same command (`./gradlew build`) without `infer --` ?
",martinoluca,mshukla19
79,2015-06-17 16:26:46,"@alvarofe it looks like infer script can't find InferAnalyze binary in bin/ directory
/Users/alvaro_fe/Projects/Reverse/infer/infer/bin/

would you mind running following command:
ls -l /Users/alvaro_fe/Projects/Reverse/infer/infer/bin/
",akotulski,alvarofe
79,2015-06-17 22:08:10,"@alvarofe where did you get binaries from? Could you try redownloading them again from our github releases page and try again? It is there for me.
https://github.com/facebook/infer/releases
",akotulski,alvarofe
79,2015-06-18 12:23:18,"@akotulski @martinoluca I tried running the ./gradlew build without infer and it builds successfuly. i also checked that if i had InferAnalyze and it also present. Anything else that i can do?
",mshukla19,martinoluca
79,2015-06-18 12:23:18,"@akotulski @martinoluca I tried running the ./gradlew build without infer and it builds successfuly. i also checked that if i had InferAnalyze and it also present. Anything else that i can do?
",mshukla19,akotulski
79,2015-06-20 10:14:17,"I followed the instructions from `https://github.com/facebook/infer/blob/master/INSTALL.md` but the release is working fine now. Thanks @akotulski 
",alvarofe,akotulski
79,2015-06-22 14:52:59,"@mshukla19: your problem may be a duplicate of #30. Please try installing java and javac version 1.7 if you have a different version (see the outputs of `java -version` and `javac -version`). This is a temporary workaround until we get the problem fixed in a third-party library used to parse Java bytecode inside Infer.

Also, you may want to upgrade Infer to [the latest version](https://github.com/facebook/infer/releases/latest/) (currently 0.1.1), which fixed a number of issues.

Feel free to re-open this task if neither of these fixed your problem!
",jvillard,mshukla19
76,2015-06-19 12:39:52,"Hi @jonan, 
I reproduced this issue, and will take a look at fixing it. Thanks for reporting it.
",irpap,jonan
75,2015-06-16 15:54:02,"@dulmarod sorry, didn't noticed them at first place. Closing this bug then. Thank you for a good work!
",XVilka,dulmarod
73,2015-06-18 10:40:50,"Hello @evgeniyd,
Thanks for reporting the issue.
We've just made a new release of Infer, and it is available at https://github.com/facebook/infer/releases/latest

Let us know if the problem still persists, or close the issue if it is solved.
",martinoluca,evgeniyd
69,2015-06-16 11:52:13,"Hi @allanrvj,
The message containing the error should be a bit above the one you've just provided.
Could you please paste it so it can help troubleshooting?
Thanks!
",martinoluca,allanrvj
69,2015-06-17 07:57:33,"@allanrvj, if you run the build command you provided without `infer --` does it work fine? 
Furthermore, which version of Xcode/clang do you have? Please run



@strivingboy the error you posted is incomplete, and may be different from the one posted by @allanrvj.  The message containing the error should be a bit above the one you've just provided.
Could you please paste it so it can help troubleshooting? Thanks!
",martinoluca,strivingboy
69,2015-06-17 07:57:33,"@allanrvj, if you run the build command you provided without `infer --` does it work fine? 
Furthermore, which version of Xcode/clang do you have? Please run



@strivingboy the error you posted is incomplete, and may be different from the one posted by @allanrvj.  The message containing the error should be a bit above the one you've just provided.
Could you please paste it so it can help troubleshooting? Thanks!
",martinoluca,allanrvj
69,2015-06-17 08:25:56,"@martinoluca here it is:

Xcode 6.3.2
Build version 6D2105
Apple LLVM version 6.1.0 (clang-602.0.53) (based on LLVM 3.6.0svn)
Target: x86_64-apple-darwin14.3.0
Thread model: posix

The build works fine without infer --.  Someone from Realm told me that Infer doesn't support C++ and Obj-C++ yet, so that might be the case, since Infer recompiles the workspace again and couldn't recompile Realm code? If so, is there an option to not compile the Pods project? I don't know if that's feasible.
",allanrvj,martinoluca
69,2015-06-17 08:43:45,"@martinoluca here is one of the errors I get:



The same build command without `infer --` works fine
",vhbit,martinoluca
69,2015-06-17 09:00:18,"@allanrvj lack of support for some parts of the language is meant in terms of the analysis, the compilation process should normally work. Do you have a way I can try to reproduce this issue?

@vhbit what is your command to run `infer`? Do you think that https://github.com/numenta/nupic/issues/2096 may be related?
",martinoluca,vhbit
69,2015-06-17 09:00:18,"@allanrvj lack of support for some parts of the language is meant in terms of the analysis, the compilation process should normally work. Do you have a way I can try to reproduce this issue?

@vhbit what is your command to run `infer`? Do you think that https://github.com/numenta/nupic/issues/2096 may be related?
",martinoluca,allanrvj
69,2015-06-17 09:13:14,"@martinoluca here's a test workspace where you could reproduce the issue:

https://www.dropbox.com/s/dxmbi1k3ykc4ejr/Testing%202.zip?dl=0

This is the command I executed to recreate the failing build:

infer -- xcodebuild -workspace Testing.xcworkspace -scheme Testing -configuration Debug -sdk iphonesimulator -arch ""i386"" ONLY_ACTIVE_ARCH=NO VALID_ARCHS=""i386 x86_64"" SYMROOT=$(PWD)/build
",allanrvj,martinoluca
69,2015-06-17 11:26:10,"@allanrvj @vhbit I reproduced the issue, thanks for reporting it!
We are working on it.
",martinoluca,vhbit
69,2015-06-17 11:26:10,"@allanrvj @vhbit I reproduced the issue, thanks for reporting it!
We are working on it.
",martinoluca,allanrvj
69,2015-06-17 15:44:57,"@martinoluca when I use  infer --incremental -- xcodebuild -workspace Uni.xcworkspace -scheme 'Uni' -configuration Debug -sdk iphonesimulator I get the error last comment, but when I run xcodebuild -workspace Uni.xcworkspace -scheme 'Uni' -configuration Debug -sdk iphonesimulator build success
",strivingboy,martinoluca
69,2015-06-17 15:50:14,"@strivingboy I reproduced the issue, now the cause of the problem is known and we are working on it.
Thanks for your report.
",martinoluca,strivingboy
69,2015-06-18 09:31:29,"@martinoluca saw that you committed a fix. Can we get the latest version now and test it? I'm just excited to see how Infer works. Hehe :)
",allanrvj,martinoluca
69,2015-06-18 10:19:39,"@allanrvj here is the [guide](https://github.com/facebook/infer/blob/master/INSTALL.md), I can confirm that my issue is fixed. But so far `infer` found errors only in pods I use :smile: 
",vhbit,allanrvj
69,2015-06-18 10:45:55,"@allanrvj this issue has been addressed, please consider using the latest release available in:
https://github.com/facebook/infer/releases/latest

Reopen this task if the problem still persists.
",martinoluca,allanrvj
69,2015-08-20 03:22:02,"@martinoluca I have the latest version of infer (Infer version git-37a4709a0f2be7b23a29950a2d6345040b67b8eb), and still occurred the same issue. Should I install the older version like release-0.2.0 instead git-37a4709?

My Xcode and clang version is [Xcode 6.1, Build version 6A1052d, Apple LLVM version 6.0 (clang-600.0.54) (based on LLVM 3.5svn), Target: x86_64-apple-darwin13.3.0, Thread model: posix].
and log :
/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/usr/include/dispatch/queue.h:368:1: error:
      import of C++ module 'Darwin.sys.qos' appears within extern ""C"" language linkage specification
#include <sys/qos.h>
^
/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/usr/include/dispatch/queue.h:69:1: note:
      extern ""C"" language linkage specification begins here
__BEGIN_DECLS
^
In module 'Darwin' imported from /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/usr/include/dispatch/dispatch.h:25:
/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/usr/include/sys/cdefs.h:71:23: note:
      expanded from macro '__BEGIN_DECLS'
#define __BEGIN_DECLS   extern ""C"" {
                        ^
1 error generated.
While building module 'UIKit' imported from /Users/wanyukang/git/iostest/ios-yidao-user/iWeidao/Supporting Files/iWeidao-Prefix.pch:14:
While building module 'Foundation' imported from /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/System/Library/Frameworks/UIKit.framework/Headers/UIAccelerometer.h:8:
While building module 'CoreFoundation' imported from /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/System/Library/Frameworks/Foundation.framework/Headers/Foundation.h:6:
In file included from <module-includes>:1:
In file included from /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/System/Library/Frameworks/CoreFoundation.framework/Headers/CoreFoundation.h:55:
In file included from /Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/System/Library/Frameworks/CoreFoundation.framework/Headers/CFPropertyList.h:13:
/Applications/Xcode.app/Contents/Developer/Platforms/iPhoneSimulator.platform/Developer/SDKs/iPhoneSimulator8.1.sdk/System/Library/Frameworks/CoreFoundation.framework/Headers/CFStream.h:15:10: fatal error:
      could not build module 'Dispatch'
#include <dispatch/dispatch.h>


",wanyukang,martinoluca
68,2015-06-16 11:48:04,"Hi @Keruspe, thanks for your report. It looks like this can be solved by adding a model for `AssertionError`. I'll look into it.
",jvillard,Keruspe
67,2015-06-17 07:04:37,"@jvillard, should we add the checksum info here as well: http://fbinfer.com/docs/getting-started.html ?
",jeremydubreil,jvillard
66,2015-06-16 06:28:12,"@gangji001 try to run ./gradlew clean   first.

Run gradlew clean in between Infer runs.
./gradlew clean
This causes gradle to recompile everything each time, and subsequently Infer to capture all the files again.

then try 
infer -- ./gradlew build

or 
Run Infer in incremental mode.
infer --incremental -- ./gradlew build

http://fbinfer.com/docs/hello-world.html#hello-world-android

Hope this helps
",MrThiago,gangji001
66,2015-06-16 07:47:44,"Hello @gangji001, can you also please tell us which version of `javac` you are currently using?
Simply run `javac -version` on your terminal.
Thanks!
",martinoluca,gangji001
66,2015-06-19 00:41:02,"Hi @gangji001. Would you mind trying out the 0.1.1 release and seeing if it fixes the problem?
",sblackshear,gangji001
65,2015-06-17 07:12:29,"@juneJuly: thanks for reporting this. According to this error message: `TODO: print error message` at the beginning of the logs, the failure seems to be caused by a failure in the library parsing the bytecode. We are working on this and trying to push the fix upstream.

The second error seems unrelated. Infer normally use the same `javac` compilation command than in the original compilation, so do not change the warning as error aspect. Do you know if could reproduce this issue on a small example ?
",jeremydubreil,juneJuly
65,2015-06-17 07:39:53,"@jeremydubreil:  the second error :  i just use the 'android_hello' project at path /infer/examples/android_hello

when i use infer -- javac Hello.java,i got an error as below:

xxxxMacBook-Pro:examples june$ pwd
/workspace_ios/infer/examples

xxxxMacBook-Pro:examples june$ infer -- javac Hello.java 
Fatal error: exception Failure(""Java model file is required"")
[ERROR] Failure during frontend, original command was

[u'inferJ', u'-g', u'-a', 'infer', u'javac', 'Hello.java']

Traceback (most recent call last):
  File ""/workspace_ios/infer/infer/bin/inferJ"", line 19, in <module>
    stats = analysis.start()
  File ""/workspace_ios/infer/infer/bin/inferlib.py"", line 632, in start
    if self.capture() == os.EX_OK:
  File ""/workspace_ios/infer/infer/bin/inferlib.py"", line 400, in capture
    return self.run_infer_frontend()
  File ""/workspace_ios/infer/infer/bin/inferlib.py"", line 391, in run_infer_frontend
    self.args.analyzer
  File ""/workspace_ios/infer/infer/bin/inferlib.py"", line 318, in run_command
    raise e
subprocess.CalledProcessError: Command '[u'/workspace_ios/infer/infer/bin/InferJava', u'-results_dir', '/workspace_ios/infer/examples/infer-out', u'-verbose_out', '/var/folders/z_/5zmq3f8x7cbbnf_sw07p84s00000gn/T/javac_ilYQcZ.out', u'-no-static_final']' returned non-zero exit status 2

dows that means my env is not right?
",juneJuly,jeremydubreil
65,2015-06-17 14:44:05,"@juneJuly: no, the issue is in Infer. This is an issue in the thrid-party libraries used to parse bytecode and we are working on pushing a fix upstream. However, we have not been able to reproduce it locally. 
",jeremydubreil,juneJuly
65,2015-06-17 16:09:35,"@jeremydubreil: thanks a lot, can u push me a msg when u fix it?  and is there anything i can do?  
",juneJuly,jeremydubreil
65,2015-06-22 11:36:09,"@juneJuly @jeremydubreil I hava the same error when I run  infer -- javac Hello.java . i don't know how to fix it.
",chuanshao,jeremydubreil
65,2015-06-22 11:36:09,"@juneJuly @jeremydubreil I hava the same error when I run  infer -- javac Hello.java . i don't know how to fix it.
",chuanshao,juneJuly
65,2015-06-22 14:43:48,"@juneJuly: Your first issue seems to be a duplicate of #30. The temporary workaround is to install java and javac version 1.7. @chuanshao, please try this as well.

Your second issue seems to be a duplicate of #18. We are working on a fix.

I am closing this taks as #18 and #30 seem to cover the same issues. Feel free to re-open if you don't think this is the case.
",jvillard,juneJuly
65,2015-06-22 14:43:48,"@juneJuly: Your first issue seems to be a duplicate of #30. The temporary workaround is to install java and javac version 1.7. @chuanshao, please try this as well.

Your second issue seems to be a duplicate of #18. We are working on a fix.

I am closing this taks as #18 and #30 seem to cover the same issues. Feel free to re-open if you don't think this is the case.
",jvillard,chuanshao
65,2015-06-24 01:41:45,"@jvillard 
my java version:
xxxxMacBook-Pro:~ june$ java -fullversion
java full version ""1.7.0_60-b19""

and ""javac Hello.java"" work well

thanks a lot
",juneJuly,jvillard
65,2015-07-02 12:27:17,"@juneJuly There is a chance that 82c4dc6d104a6643f5433c440e74b0699b7e05bf solves your issue. Please upgrade Infer to the latest git version and let me know if the issue is still there. Thanks!
",jvillard,juneJuly
65,2015-07-08 03:06:07,"@jvillard yes,this worked for me. thz!
",juneJuly,jvillard
64,2015-06-15 14:55:27,"Hello @MrThiago,
Could you please try running `./gradlew build` only?
",martinoluca,MrThiago
64,2015-06-15 15:01:26,"The problem is related with permission on your gradlew script.
Have you tried giving it permission like @akotulski suggested?
",martinoluca,akotulski
64,2015-06-15 15:03:30,"yes @martinoluca, 

chmod +x gradlew
./gradlew build
env: bash\r: No such file or directory

and 
chmod a+x gradlew
env: bash\r: No such file or directory
",MrThiago,martinoluca
64,2015-06-15 15:09:41,"@irpap hi. 

If I run Infer on the example project that came with infer release it works fine.

Now I am trying to run on my own project.
",MrThiago,irpap
64,2015-06-15 15:14:15,"@MrThiago these failures have nothing to do with infer - they are related to gradle since it works on our example.
Quick googling gave me this, maybe it applies to you as well:
http://stackoverflow.com/questions/22301956/error-with-gradlew-usr-bin-env-bash-no-such-file-or-directory
",akotulski,MrThiago
64,2015-06-15 15:16:00,"@MrThiago how do you normally build your project?
",irpap,MrThiago
64,2015-06-15 15:18:11,"@irpap  using Android Studio 

@akotulski Thank you for your info. I try it. also no hope. I will google more for help on my MAC. 
",MrThiago,akotulski
64,2015-06-15 15:18:11,"@irpap  using Android Studio 

@akotulski Thank you for your info. I try it. also no hope. I will google more for help on my MAC. 
",MrThiago,irpap
64,2015-06-15 15:56:27,"@akotulski @irpap @martinoluca Thank you very much for all your help...
Apologies to discover the problem was with my gradlew and not Infer.
Thanks agian.

P.S, I fixed gradle, had to install in on my mac. My project was built on a Windows. I guess that was the problem. I can now run INFER ;-))
",MrThiago,martinoluca
64,2015-06-15 15:56:27,"@akotulski @irpap @martinoluca Thank you very much for all your help...
Apologies to discover the problem was with my gradlew and not Infer.
Thanks agian.

P.S, I fixed gradle, had to install in on my mac. My project was built on a Windows. I guess that was the problem. I can now run INFER ;-))
",MrThiago,akotulski
64,2015-06-15 15:56:27,"@akotulski @irpap @martinoluca Thank you very much for all your help...
Apologies to discover the problem was with my gradlew and not Infer.
Thanks agian.

P.S, I fixed gradle, had to install in on my mac. My project was built on a Windows. I guess that was the problem. I can now run INFER ;-))
",MrThiago,irpap
64,2015-06-15 16:17:50,"Thanks for the update @MrThiago!
",jvillard,MrThiago
61,2015-06-15 09:35:01,"Hi @don59 thanks for reporting!
Does the build command succeed itself?
  ./gradlew build

Do you have permissions to write to ~/workspace/BangBang-Android folder?
ls -ld ~/workspace/BangBang-Android
",akotulski,don59
60,2015-12-15 12:17:32,"Thanks @sereden It's good to know other people had the same problem...

I had to manually create `local.properties`. The [document](http://fbinfer.com/docs/hello-world.html#hello-world-android) says **Edit** the file, which is really confusing.
",liutingdu,sereden
60,2015-12-15 12:25:02,"@liutingdu Thanks, I've updated the docs to clear that up.
",jvillard,liutingdu
59,2015-06-15 08:58:07,"Thank you @markddaa for reporting the entire error message, the cause of your issue is this:
`error: use of '@import' when modules are disabled`
It is a known issue and there's a task open for that here https://github.com/facebook/infer/issues/2
",martinoluca,markddaa
59,2016-01-21 09:44:18,"Hello @markddaa,
This issue has already been discussed in https://github.com/facebook/infer/issues/232#issuecomment-169744110 please try adding that argument to your build command and see if it helps.

Thanks
",martinoluca,markddaa
58,2015-06-15 09:38:17,"@icaspi could you run to tell us which version of javac you have?
javac -version

If you could tell us how we could repro this it would help us a lot in troubleshooting.
",akotulski,icaspi
58,2015-06-15 15:24:07,"Thanks @icaspi for reporting this. It seems related to this https://github.com/facebook/infer/issues/18. I'll take a look.
",irpap,icaspi
58,2015-06-15 15:30:11,"@akotulski - javac 1.7.0_79
@irpap - thank you very much let me know if I can help
",icaspi,akotulski
58,2015-06-15 15:30:11,"@akotulski - javac 1.7.0_79
@irpap - thank you very much let me know if I can help
",icaspi,irpap
57,2015-06-18 11:52:59,"Hi @reactormonk , thanks for reporting this. We are aware of this issue and will work on fixing it.
",irpap,reactormonk
56,2015-06-15 08:18:18,"Hello @adityakasturi,
I think you should install Xcode again on your Mac, then try the running the infer command again.
",martinoluca,adityakasturi
55,2015-06-14 20:24:34,"@monkeytest15: thanks for reporting this. It seems that several people have experienced the same issue coming a failure in the library we use to parse bytecode. We are working on fixing the issue upstream.
",jeremydubreil,monkeytest15
55,2015-06-15 08:20:38,"@monkeytest15 can you please provide the exact version of `javac` you have? Simply run `javac -version`
Thanks!
",martinoluca,monkeytest15
54,2015-06-15 09:43:54,"Hi @mk270 which version of gcc you have?
As far as I know you need at least gcc 4.7.2. When we tested building from source on Ubuntu LTS we actually installed gcc-4.8 (so it didn't work with default gcc for some reason) an it worked for us then
https://github.com/facebook/infer/blob/master/INSTALL.md
",akotulski,mk270
53,2015-06-14 11:47:21,"Hi @ahmtbrk,

Thanks for your report. Infer supports ant. You can run Infer on your ant project with



You can replace `ant compile` with the ant command you use to build your project.

We'll add these steps to the website. Let me know if they work for you.
",jvillard,ahmtbrk
53,2015-06-14 14:47:46,"Hi @jvillard 
Thanks for help.
But i got a error during ant clean

/Users/AhmtBrK/Library/Android/sdk/tools/ant/build.xml:470: The following error occurred while executing this line:
Target ""nodeps"" does not exist in the project ""null"". 
",ahmtbrk,jvillard
53,2015-06-14 15:11:42,"No problem @jvillard.
I used infer -- ant and infer -- ant -f build.xml but terminal moved to the bottom line(new line).

Like this;
macbook-MacBook-Pro:AkilliEv AhmtBrK$ infer -- ant
macbook-MacBook-Pro:AkilliEv AhmtBrK$ 
",ahmtbrk,jvillard
53,2015-06-14 15:16:25,"Hi @jvillard 

i ran this command only ""ant""

Output;
macbook-MacBook-Pro:AkilliEv AhmtBrK$ ant
Buildfile: /Users/AhmtBrK/Documents/SmartHomeWorkspace/akilli-ev-android/AkilliEv/build.xml

help:
     [echo] Android Ant Build. Available targets:
     [echo]    help:      Displays this help.
     [echo]    clean:     Removes output files created by other targets.
     [echo]               This calls the same target on all dependent projects.
     [echo]               Use 'ant nodeps clean' to only clean the local project
     [echo]    debug:     Builds the application and signs it with a debug key.
     [echo]               The 'nodeps' target can be used to only build the
     [echo]               current project and ignore the libraries using:
     [echo]               'ant nodeps debug'
     [echo]    release:   Builds the application. The generated apk file must be
     [echo]               signed before it is published.
     [echo]               The 'nodeps' target can be used to only build the
     [echo]               current project and ignore the libraries using:
     [echo]               'ant nodeps release'
     [echo]    instrument:Builds an instrumented package and signs it with a
     [echo]               debug key.
     [echo]    test:      Runs the tests. Project must be a test project and
     [echo]               must have been built. Typical usage would be:
     [echo]                   ant [emma] debug install test
     [echo]    emma:      Transiently enables code coverage for subsequent
     [echo]               targets.
     [echo]    install:   Installs the newly build package. Must either be used
     [echo]               in conjunction with a build target (debug/release/
     [echo]               instrument) or with the proper suffix indicating
     [echo]               which package to install (see below).
     [echo]               If the application was previously installed, the
     [echo]               application is reinstalled if the signature matches.
     [echo]    installd:  Installs (only) the debug package.
     [echo]    installr:  Installs (only) the release package.
     [echo]    installi:  Installs (only) the instrumented package.
     [echo]    installt:  Installs (only) the test and tested packages (unless
     [echo]               nodeps is used as well.
     [echo]    uninstall: Uninstalls the application from a running emulator or
     [echo]               device. Also uninstall tested package if applicable
     [echo]               unless 'nodeps' is used as well.

BUILD SUCCESSFUL
Total time: 0 seconds

but i ran ""ant compile""

Output;
macbook-MacBook-Pro:AkilliEv AhmtBrK$ ant compile
Buildfile: /Users/AhmtBrK/Documents/SmartHomeWorkspace/akilli-ev-android/AkilliEv/build.xml

BUILD FAILED
Target ""compile"" does not exist in the project ""SplashActivity"". 

Total time: 0 seconds
",ahmtbrk,jvillard
53,2015-06-22 14:10:45,"Hi @ahmtbrk, I'm closing this issue since the problem seems to be related to finding the right ant command to build your project rather than something Infer-specific.

Feel free to post the solution to your problem, or to re-open the issue if you have more questions.
",jvillard,ahmtbrk
51,2015-06-14 11:49:37,"Hi @gansai, we don't provide 32 bit binaries for Infer at the moment. You can try [building Infer from source](https://github.com/facebook/infer/blob/master/INSTALL.md#linux).
",jvillard,gansai
51,2015-06-22 14:07:41,"Closing; the solution is to build Infer from source. @gansai, feel free to re-open if that doesn't solve your issue.
",jvillard,gansai
50,2015-06-13 20:36:38,"Hi @doggkruse,

cmake generated Makefiles are not directly compatible with Infer.

Please see #25 for a workaround.
",jvillard,doggkruse
49,2015-06-14 01:48:53,"@rockerhieu: Thanks for reporting this. This is a consequence of not having full support for dynamic dispatch yet. However, I will check if there could be a possible workaround for this particular case.
",jeremydubreil,rockerhieu
47,2015-06-13 14:19:10,"Hi @wzpan, thanks for reporting this.

The errors for java 1.6 seem to be from gradle itself.

Before running Infer again using java 1.7, did you run `./gradlew clean`? See also http://fbinfer.com/docs/infer-workflow.html.
",jvillard,wzpan
47,2015-06-14 10:31:30,"Hi @jvillard ,

> The errors for java 1.6 seem to be from gradle itself.

Yes you are right. Those messy info comes from gradle itself.

> Before running Infer again using java 1.7, did you run ./gradlew clean? See also http://fbinfer.com/docs/infer-workflow.html.

Yes I did that but the problem remains for the android_hello project.



Notice that I also have problem running the Hello.java example as #30 reported.
",wzpan,jvillard
47,2015-06-22 14:30:17,"Hi @wzpan, it looks like your error with Java 1.6 is due to incompatibilities in a third-party library that we use to parse Java bytecode. We are working with upstream to get it fixed. You can track the progress on #30.

Your error with Java 1.7 is most likely a duplicate of #18.

I'm closing this issue as #18 and #30 already cover it. Thanks again for your report!
",jvillard,wzpan
46,2015-06-15 09:07:13,"@doggkruse, maybe you don't have the `Xcode command-line tools` installed. Please install them running `xcode-select --install` and try again.
",martinoluca,doggkruse
46,2015-06-15 09:08:43,"@Thinkfly can you please give more details about your problem? What is the infer command you tried?
",martinoluca,Thinkfly
46,2015-06-18 10:57:00,"@doggkruse This issue has been addressed, please consider using the latest release available in:
https://github.com/facebook/infer/releases/latest

Reopen this task if the problem still persists.
",martinoluca,doggkruse
46,2015-06-22 09:26:49,"Hi @CW-CZ-bprabhakar, what version of Infer are you using? Does `clang -c file_name.m` succeed on its own?
",jvillard,CW-CZ-bprabhakar
46,2015-06-22 09:35:10,"@CW-CZ-bprabhakar: Does `clang -c file_name.m` succeed on its own?

Regarding your other issue, Infer should tell you how many files it has analysed; if it says ""0 file analyzed"" it may mean there is another issue there.
",jvillard,CW-CZ-bprabhakar
41,2015-06-15 09:23:52,"Hi @leoherbie,
I see from your error message you've installed Infer on `/usr/local/bin/infer`, this means that you should also have installed the `lib/` folder of Infer in `/usr/local/lib/`, since the `infer` command expects a `capture/` folder in `lib/`.
",martinoluca,leoherbie
41,2015-06-15 09:28:10,"@leoherbie 
If your /usr/local/bin/infer is a symbolic link, there was minor issue that we missed in initial release in regards to handing this:
https://github.com/facebook/infer/pull/13

If you apply following code change, it should work:
https://github.com/dambrisco/infer/commit/b2b2fe4436d43cc16405c792396d175ce4572cc6
",akotulski,leoherbie
41,2015-06-15 12:11:35,"@akotulski That is exactly the issue.  I had created symlinks.  Thank you.
",leoherbie,akotulski
38,2015-06-22 14:38:21,"@mesanjeeb: Someone reported successful settings [here](https://github.com/facebook/infer/issues/22#issuecomment-113186538).

Otherwise you may have some luck with trying java and javac version 1.7.
",jvillard,mesanjeeb
38,2015-06-22 18:21:11,"@jvillard I'm probably going to wait(or possibly contribute) until kinks are cleared out. Java 7 may not be an option for us at the moment. 

Thanks for the conversation. 
",mesanjeeb,jvillard
38,2015-06-25 03:11:36,"@adagios
you are right
I tried to delete some maven plugin, It works

I think it's about this plugin and it's version is too low, with a new version it works also.


",remagon,adagios
38,2015-06-25 10:03:21,"@remagon you're right, I updated the `maven-compiler-plugin` version and it started working!
",adagios,remagon
38,2015-08-26 12:00:47,"Feel free to re-open if the issue is still there with the latest version of Infer and if @remagon's suggestion is not enough.
",jvillard,remagon
37,2015-06-17 15:14:16,"Thanks @loretoparisi for reporting this. We discovered an issue affecting the includes and we'll push a new release soon with a fix.
",irpap,loretoparisi
37,2015-06-17 15:52:06,"Hi @loretoparisi this issue is known already, I'm closing this task and merging it into https://github.com/facebook/infer/issues/69
Thanks for reporting.
",martinoluca,loretoparisi
36,2015-06-15 17:06:59,"**Update:** ~~Due to Facebook deciding to take down the pre-compiled binary, the infer recipe hosted in my repo currently won't work. Working on getting a from-source compilation sorted out.~~ Works again as of 0.3.0

@plowman As of right now, I'm basically blocked on building from source within Homebrew (see the previously linked issue for more context). I'm going to try to deep dive over the next week but debugging OPAM/OCaml and C is a tad bit outside of my wheelhouse so I can't provide any ETA. If you want to install the pre-built binary provided by Facebook, I've made it available at my auxiliary tap: https://github.com/dambrisco/homebrew-aux

The existing PR into Homebrew is the same formula, but the maintainers have asked for a from-source build and I don't expect it'll be merged until I've managed to get that working.
",dambrisco,plowman
36,2016-01-13 08:53:46,"Thank you @tonycosentini :tada: :beer: 
",jvillard,tonycosentini
